#->Timestamp,label,TYPE_ACCELEROMETER-X,TYPE_ACCELEROMETER-Y,TYPE_ACCELEROMETER-Z,TYPE_ORIENTATION2-X,TYPE_ORIENTATION2-Y,TYPE_ORIENTATION2-Z,TYPE_GRAVITY-X,TYPE_GRAVITY-Y,TYPE_GRAVITY-Z,TYPE_GYROSCOPE-X,TYPE_GYROSCOPE-Y,TYPE_GYROSCOPE-Z,TYPE_GYROSCOPE_UNCALIBRATED-X,TYPE_GYROSCOPE_UNCALIBRATED-Y,TYPE_GYROSCOPE_UNCALIBRATED-Z,TYPE_GYROSCOPE_UNCALIBRATED-Xestimated,TYPE_GYROSCOPE_UNCALIBRATED-Yestimated,TYPE_GYROSCOPE_UNCALIBRATED-Zestimated,TYPE_LINEAR_ACCELERATION-X,TYPE_LINEAR_ACCELERATION-Y,TYPE_LINEAR_ACCELERATION-Z,TYPE_MAGNETIC_FIELD_UNCALIBRATED-X,TYPE_MAGNETIC_FIELD_UNCALIBRATED-Y,TYPE_MAGNETIC_FIELD_UNCALIBRATED-Z,TYPE_MAGNETIC_FIELD_UNCALIBRATED-XBias,TYPE_MAGNETIC_FIELD_UNCALIBRATED-YBias,TYPE_MAGNETIC_FIELD_UNCALIBRATED-ZBias,TYPE_MAGNETIC_FIELD-X,TYPE_MAGNETIC_FIELD-Y,TYPE_MAGNETIC_FIELD-Z,TYPE_LIGHT-X,TYPE_PRESSURE-X,TYPE_ROTATION_VECTOR-X,TYPE_ROTATION_VECTOR-Y,TYPE_ROTATION_VECTOR-Z,TYPE_ROTATION_VECTOR-scalarComponent,TYPE_ROTATION_VECTOR-headingAccuracy,TYPE_ORIENTATION-X,TYPE_ORIENTATION-X_trueBearing,TYPE_ORIENTATION-X_trueBearing_normalized,Diff_ORIENTATION-X_trueBearing_GT-Direction,Diff_ORIENTATION-X_trueBearing_GT-Direction_NotAbsolute,Diff_ORIENTATION-X_trueBearing_GT-Direction_normalized,TYPE_ORIENTATION-X_normalized,GT_Direction,GT_Direction_normalized,TYPE_ORIENTATION-Y,TYPE_ORIENTATION-Z,TYPE_PROXIMITY-X,TYPE_GPS-Longitude,TYPE_GPS-Longitude_GT,TYPE_GPS-Latitude,TYPE_GPS-Latitude_GT,TYPE_GPS-Altitude,Diff_GPS_GT_Position,Diff_GPS_GT_LateralDistance,Diff_GPS_GT_LongitudinalDistance,Diff_GPS_GT_LateralDistance_NonAbs,Diff_GPS_GT_LongiDistance,Diff_GPS_GT_LatDistance,Diff_GPS_GT_LongitudinalDistance_NonAbs,TYPE_GPS-Bearing,TYPE_GPS-Bearing_normalized,Diff_GPS-Bearing_GT-Direction,Diff_GPS-Bearing_GT-Direction_NotAbsolute,Diff_GPS-Bearing_GT-Direction_normalized,TYPE_GPS-Speed,GT_Speed,Diff_GPS-Speed_GT-Speed_NotAbsolute,Diff_GPS-Speed_GT-Speed,TYPE_GPS-Accuracy,TYPE_GPS-Time,TYPE_GEOMAGNETIC_FIELD-DECLINATION,TYPE_GEOMAGNETIC_FIELD-FIELD_STRENGTH,TYPE_GEOMAGNETIC_FIELD-HORIZONTAL_STRENGTH,TYPE_GEOMAGNETIC_FIELD-INCLINATION,TYPE_GEOMAGNETIC_FIELD-X,TYPE_GEOMAGNETIC_FIELD-Y,TYPE_GEOMAGNETIC_FIELD-Z
1495545512.164,STOP_12700_69.01,2.0135193,-0.39024353,9.143448,0.32775238,0.04165732,-0.21675485,1.5403595,0.039489746,9.684692,0.39627075,-0.011703491,-0.2939911,0.06390381,0.19067383,-0.39733887,0.026626593,0.006378174,0.007446289,0.78738403,-0.3374176,-0.3250122,81.30798,39.064026,-178.0899,100.125,6.893921,-135.12878,-19.850159,33.55255,-43.624878,32767.0,994.27,-0.017333984,-0.07873535,-0.19026184,0.9784088,0.0,22.0,24.3479264,24.347927,NaN,NaN,NaN,22.0,NaN,NaN,0.0,9.0,5.000305,9.44974965,NaN,51.33907661,NaN,242.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.6,8.6,NaN,NaN,NaN,1.2101653,NaN,NaN,NaN,4.0,1495545512000,2.3479264,49104.9,19394.182,66.736885,19377.9,794.53265,45112.71
1495545513.120,STOP_12700_69.01,1.4484863,-0.4237671,12.255905,0.36369786,0.03432409,-0.1176411,0.9841614,1.1713562,9.686478,-0.038330078,-0.12036133,-0.25778198,-0.12249756,-0.102264404,-0.23648071,0.026626593,0.006378174,0.007446289,0.2980652,-1.8483124,3.7231293,84.75342,33.877563,-182.0694,100.125,6.893921,-135.12878,-15.371704,26.983643,-46.940613,32767.0,994.27,0.051116943,-0.059249878,-0.158844,0.9841919,0.0,18.0,20.347928500000002,20.347929,NaN,NaN,NaN,18.0,NaN,NaN,-6.0,5.0,5.000305,9.44975271,NaN,51.33907702,NaN,242.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8,2.8,NaN,NaN,NaN,1.1515641,NaN,NaN,NaN,4.0,1495545513000,2.3479285,49104.926,19394.19,66.73689,19377.908,794.5337,45112.74
1495545514.120,STOP_12700_69.01,2.3151855,0.06942749,9.933533,0.23105851,-0.0068066698,-0.22898,0.8566742,1.5557709,9.64444,0.53689575,0.0053253174,-1.4487457,0.5699158,0.04899597,-1.4306488,0.026626593,0.006378174,0.007446289,1.3869781,-1.4638977,0.13272095,83.0307,30.421448,-183.72803,100.125,6.893921,-135.12878,-17.094421,23.527527,-48.599243,32767.0,994.27,0.06480408,-0.0625,-0.2516327,0.96362305,0.0,29.0,31.347928500000002,31.347929,NaN,NaN,NaN,29.0,NaN,NaN,-9.0,5.0,5.000305,9.44975831,NaN,51.33909509,NaN,242.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0,7.0,NaN,NaN,NaN,1.1727319,NaN,NaN,NaN,4.0,1495545514000,2.3479285,49104.926,19394.19,66.73689,19377.908,794.5337,45112.74
1495545515.117,STOP_12700_69.01,1.3096161,1.285675,9.454697,1.1857705,-0.1338908,-0.13763908,0.2681427,1.0284576,9.7487335,0.3067932,-0.05644226,-1.5286407,0.3334198,-0.050064087,-1.5211945,0.026626593,0.006378174,0.007446289,1.0414734,0.2572174,-0.29403687,73.72894,8.641052,-179.74854,100.125,6.893921,-135.12878,-26.39618,1.7471313,-44.61975,32767.0,994.27,0.024139404,-0.047729492,-0.7456207,0.6642151,0.0,96.0,98.3479304,98.34793,NaN,NaN,NaN,96.0,NaN,NaN,-5.0,1.0,5.000305,9.44976801,NaN,51.33909351,NaN,242.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.6,8.6,NaN,NaN,NaN,0.84,NaN,NaN,NaN,4.0,1495545515000,2.3479304,49104.93,19394.18,66.73691,19377.898,794.53394,45112.746
1495545516.222,STOP_12700_69.01,0.75416565,1.3144073,8.626297,2.1729074,-0.1374866,-0.0915483,-0.02722168,1.4601593,9.69725,0.44207764,-0.13420105,-0.6061249,0.3802948,-0.10545349,-0.6625824,0.026626593,0.006378174,0.007446289,1.0476074,-0.36750793,-0.9055939,92.16156,-3.9749146,-177.26135,100.125,6.893921,-135.12878,-7.963562,-10.868835,-42.13257,32767.0,994.27,0.028961182,-0.07499695,-0.93118286,0.35557556,0.0,137.0,139.3479328,139.34793,NaN,NaN,NaN,137.0,NaN,NaN,-9.0,0.0,5.000305,9.4497717,NaN,51.33908742,NaN,242.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,172.0,172.0,NaN,NaN,NaN,1.08,NaN,NaN,NaN,4.0,1495545516000,2.3479328,49104.93,19394.186,66.7369,19377.904,794.53503,45112.742
1495545517.127,STOP_12700_69.01,0.51953125,-0.375885,8.741226,-1.7751971,0.04289932,-0.05936476,-0.43858337,0.83721924,9.760849,0.113983154,-0.103302,-0.47721863,0.16830444,-0.102264404,-0.47616577,0.026626593,0.006378174,0.007446289,0.6013794,-1.0501556,-0.33831787,108.18176,6.567383,-179.74854,100.125,6.893921,-135.12878,8.056641,-0.3265381,-44.61975,32767.0,994.27,-0.013244629,0.04762268,0.98703,0.15267944,1.0,193.0,195.3479295,-164.65207,NaN,NaN,NaN,-167.0,NaN,NaN,-4.0,-2.0,5.000305,9.44975459,NaN,51.33906473,NaN,242.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,206.4,-153.6,NaN,NaN,NaN,0.9767292,NaN,NaN,NaN,4.0,1495545517000,2.3479295,49104.92,19394.191,66.736885,19377.91,794.5341,45112.73
1495545518.081,STOP_12700_69.01,1.2665253,-0.3471527,10.996567,-0.8369135,0.03135159,-0.11466935,0.60317993,2.89917E-4,9.787933,0.059646606,0.3206482,0.018112183,0.11930847,0.337677,0.026626587,0.026626593,0.006378174,0.007446289,0.5867157,-0.18255615,1.1073151,108.18176,20.396423,-182.0694,100.125,6.893921,-135.12878,8.056641,13.502502,-46.940613,32767.0,994.28,0.023239136,-0.024765015,0.6806793,0.731781,0.0,274.0,276.347927,-83.65207,NaN,NaN,NaN,-86.0,NaN,NaN,0.0,3.0,5.000305,9.44974958,NaN,51.33905362,NaN,243.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.6,8.6,NaN,NaN,NaN,0.74027026,NaN,NaN,NaN,4.0,1495545518000,2.347927,49104.89,19394.191,66.73687,19377.91,794.5333,45112.7
1495545519.232,GO_12700_0,1.2952576,-1.1659698,11.963821,-1.0441127,0.09659027,-0.107844494,1.1798859,1.0051117,9.683334,0.0234375,0.1683197,0.28549194,-0.06817627,0.20878601,0.31105042,0.026626593,0.006378174,0.007446289,-0.16743469,-3.1940002,3.8992462,106.28662,17.80243,-181.57196,100.125,6.893921,-135.12878,4.7836304,10.908508,-46.443176,32767.0,994.27,0.054595947,-0.038772583,0.41645813,0.90667725,0.0,311.0,313.347927,-46.65207,46.820919999999994,46.82090407502733,46.82092,-49.0,266.5270229249727,-93.47299,-5.0,6.0,5.000305,9.44974278,9.44976041,51.3390549,51.33912722,242.0,8.139197611235051,8.045944387556398,1.228543462288858,-8.045944387556398,1.7136926142930966,-7.956745424487345,-1.228543462288858,8.6,8.6,102.07298999999999,-102.07297707502732,102.07299,0.4707441,1.2899896645301159,-0.8192455645301159,0.8192455645301159,4.0,1495545519000,2.347927,49104.89,19394.191,66.73687,19377.91,794.5333,45112.7
1495545520.150,GO_12700_0,1.4820099,1.0462646,7.6111603,-0.7231716,-0.13412042,-0.19230907,0.9439087,0.7049408,9.735565,0.2599182,0.07989502,-0.37495422,0.3067932,0.026626587,-0.37922668,0.026626593,0.006378174,0.007446289,0.29777527,0.3294983,-2.390152,106.97632,18.840027,-182.56683,100.125,6.893921,-135.12878,6.8511963,11.946106,-47.43805,32767.0,994.26,0.047668457,-0.035064697,0.33416748,0.9406433,0.0,321.0,323.347927,-36.65207,56.820919999999994,56.82090407502733,56.82092,-39.0,266.5270229249727,-93.47299,-3.0,5.0,5.000305,9.44972308,9.44974345,51.33904975,51.33912658,242.0,8.664765026248144,8.54770336081945,1.4194800404698547,-8.54770336081945,1.9346739750917132,-8.446016394724749,-1.4194800404698547,251.3,-108.7,15.227010000000007,15.227022924972687,15.22701,1.1957006,1.2899896645301159,-0.09428906453011598,0.09428906453011598,4.0,1495545520000,2.347927,49104.914,19394.2,66.73688,19377.918,794.5336,45112.723
1495545521.118,GO_12700_0,1.5011597,-0.3471527,8.659821,-0.9241989,0.03947816,-0.17164198,0.9440613,0.1749115,9.759506,-0.46017456,-0.06602478,-0.004257202,-0.43354797,-0.059646606,0.003189087,0.026626593,0.006378174,0.007446289,0.5570984,-0.52207947,-1.0996857,106.803894,19.703674,-182.0694,100.125,6.893921,-135.12878,6.678772,12.809753,-46.940613,32767.0,994.3,0.024841309,-0.042251587,0.34101868,0.9387665,0.0,320.0,322.3479218,-37.65207,55.820919999999994,55.8208988750273,55.82092,-40.0,266.5270229249727,-93.47299,-1.0,5.0,5.000305,9.44970286,9.44972556,51.33905545,51.3391259,242.0,7.995928726716951,7.837897985982313,1.58184550437622,-7.837897985982313,2.0537428224312735,-7.7276788531675455,-1.58184550437622,259.6,-100.399994,6.927004000000011,6.927022924972675,6.927004,1.4956604,1.2899896645301159,0.20567073546988413,0.20567073546988413,4.0,1495545521000,2.3479218,49104.926,19394.207,66.73687,19377.926,794.53217,45112.73
1495545522.134,GO_12700_0,1.6352386,-0.84036255,9.737213,-1.1126804,0.084907725,-0.16638444,1.1234741,0.089920044,9.741547,0.26524353,-0.018081665,-0.15444946,0.29187012,-0.011703491,-0.14700317,0.026626593,0.006378174,0.007446289,0.51174927,-0.9302826,-0.004333496,105.08118,19.703674,-182.0694,100.125,6.893921,-135.12878,4.9560547,12.809753,-46.940613,32767.0,994.29,0.02520752,-0.051757812,0.36419678,0.9295349,0.0,317.0,319.347912,-40.6521,52.82089,52.82088907502731,52.82089,-43.0,266.5270229249727,-93.47299,0.0,6.0,5.000305,9.4496912,9.44970679,51.33906222,51.33912518,242.0,7.0883462154615104,7.00459981811963,1.0863862467088439,-7.00459981811963,1.5087141378322402,-6.925924872487775,-1.0863862467088439,260.8,-99.20001,5.72702000000001,5.727022924972687,5.72702,1.35,1.2899896645301159,0.06001033546988421,0.06001033546988421,4.0,1495545522000,2.347912,49104.92,19394.205,66.73687,19377.924,794.5288,45112.727
1495545523.113,GO_12700_0,0.8020477,-0.09336853,12.773056,-0.7927569,0.0072953063,-0.06270982,0.9543762,0.554245,9.744247,-0.4814911,-0.2162323,-0.07348633,-0.4548645,-0.20985413,-0.06604004,0.026626593,0.006378174,0.007446289,-0.15232849,-0.6476288,3.0288086,106.97632,16.766357,-180.57709,100.125,6.893921,-135.12878,6.8511963,9.872437,-45.448303,32767.0,994.28,0.04411316,-0.035095215,0.3636322,0.9298248,0.0,317.0,319.347912,-40.6521,52.82089,52.82088907502731,52.82089,-43.0,266.5270229249727,-93.47299,-3.0,5.0,5.000305,9.44967613,9.4496887,51.33906265,51.3391245,242.0,6.936634668138621,6.881107032817641,0.8759381003339806,-6.881107032817641,1.2911715656575948,-6.8154073642553765,-0.8759381003339806,274.6,-85.399994,8.07299599999999,-8.072977075027325,8.072996,1.4199295,1.2899896645301159,0.1299398354698842,0.1299398354698842,4.0,1495545523000,2.347912,49104.92,19394.205,66.73687,19377.924,794.5288,45112.727
1495545524.144,GO_12700_0,0.9504852,-0.37109375,11.255127,-1.0453058,0.03284233,-0.08424918,0.92025757,0.45399475,9.752777,0.04899597,0.039413452,-0.24499512,0.092666626,0.04685974,-0.23754883,0.026626593,0.006378174,0.007446289,-0.032913208,-0.94285583,1.6986847,108.52661,15.556335,-182.0694,100.125,6.893921,-135.12878,8.401489,8.662415,-46.940613,32767.0,994.29,0.039138794,-0.034851074,0.37524414,0.9254303,0.0,315.0,317.3479059,-42.6521,50.82089,50.8208829750273,50.82089,-45.0,266.5270229249727,-93.47299,-2.0,5.0,5.000305,9.44965678,9.44966965,51.33906306,51.33912377,243.0,6.813558522755507,6.75427660618832,0.8968435370336747,-6.75427660618832,1.304355504259617,-6.687543459397443,-0.8968435370336747,273.4,-86.600006,6.872984000000002,-6.872977075027279,6.872984,1.11,1.2899896645301159,-0.17998966453011578,0.17998966453011578,4.0,1495545524000,2.3479059,49104.914,19394.201,66.73687,19377.92,794.5265,45112.723
1495545525.167,GO_12700_0,0.25616455,-0.22744751,12.160141,-0.7743279,0.01869802,-0.021062803,0.6363983,0.41629028,9.777008,0.58802795,0.12358093,-0.09585571,0.61465454,0.1299591,-0.088409424,0.026626593,0.006378174,0.007446289,0.12898254,-0.68263245,1.9116058,107.66449,16.075134,-180.90973,100.125,6.893921,-135.12878,7.8842163,9.872437,-45.117188,32767.0,994.3,0.040802002,-0.017089844,0.3653412,0.9298096,0.0,316.0,318.3478982,-41.6521,51.82089,51.82087527502728,51.82089,-44.0,266.5270229249727,-93.47299,-2.0,3.0,5.000305,9.4496422,9.44965074,51.33906811,51.33912305,242.0,6.141238675992472,6.112336630823403,0.595108233946796,-6.112336630823403,0.9642870496110943,-6.065060872288851,-0.595108233946796,274.1,-85.899994,7.572995999999989,-7.572977075027325,7.572996,1.1016352,1.2899896645301159,-0.18835446453011584,0.18835446453011584,4.0,1495545525000,2.3478982,49104.918,19394.197,66.73688,19377.916,794.52374,45112.727
1495545526.176,GO_12700_0,-0.44770813,0.3375702,8.980637,-0.40980443,-0.037524424,0.049811367,0.4996338,0.18269348,9.7921295,0.74142456,-0.07987976,-0.12780762,0.7574005,-0.10652161,-0.14379883,0.026626593,0.006378174,0.007446289,-0.5096588,0.4638672,1.4381561,108.699036,17.80243,-181.24084,100.125,6.893921,-135.12878,8.573914,10.908508,-46.11206,32767.0,994.29,0.0073242188,-0.025100708,0.3882141,0.92118835,0.0,314.0,316.3478982,-43.6521,49.82089,49.82087527502728,49.82089,-46.0,266.5270229249727,-93.47299,0.0,2.0,5.000305,9.4496317,9.4496321,51.33907387,51.33912235,242.0,5.3937028951120185,5.393630870483048,0.027873918834388455,-5.393630870483048,0.3545568767774309,-5.382036821084443,-0.027873918834388455,274.3,-85.70001,7.77297999999999,-7.772977075027313,7.77298,1.1473883,1.2899896645301159,-0.14260136453011585,0.14260136453011585,4.0,1495545526000,2.3478982,49104.918,19394.197,66.73688,19377.916,794.52374,45112.727
1495545527.135,GO_12700_10,-0.16998291,0.39024353,9.109924,-0.46573505,-0.042803567,0.018656926,0.5214844,-0.42332458,9.7836,-0.06604004,-0.020217896,0.1725769,-0.039413452,-0.013839722,0.1800232,0.026626593,0.006378174,0.007446289,-0.6914673,0.8135681,-0.6736603,108.35419,19.53125,-181.9046,100.125,6.893921,-135.12878,8.229065,12.637329,-46.775818,32767.0,994.3,-0.009506226,-0.03300476,0.3885193,0.9207916,0.0,314.0,316.3478928,-43.6521,49.82089,49.82086987502731,49.82089,-46.0,266.5270229249727,-93.47299,2.0,3.0,5.000305,9.4496161,9.44961364,51.33907551,51.33912164,242.0,5.1350443319832575,5.1321821801371765,0.17142459354524822,-5.1321821801371765,0.1397864005134763,-5.133141346546111,0.17142459354524822,274.3,-85.70001,7.77297999999999,-7.772977075027313,7.77298,1.5615696,1.3875398884669488,0.17402971153305113,0.17402971153305113,4.0,1495545527000,2.3478928,49104.91,19394.193,66.73688,19377.912,794.5217,45112.72
1495545528.118,GO_12700_10,-0.56741333,-0.44291687,8.688553,-0.3093792,0.05082489,0.06521325,0.55934143,-0.54571533,9.775375,0.37496948,0.17790222,0.027694702,0.40159607,0.1842804,0.03514099,0.026626593,0.006378174,0.007446289,-0.899765,0.023040771,-0.85562134,108.87146,19.358826,-179.41742,100.125,6.893921,-135.12878,8.746338,12.464905,-44.288635,32767.0,994.28,-0.015808105,-0.03755188,0.37257385,0.9270935,0.0,316.0,318.3478897,-41.6521,51.82089,51.8208667750273,51.82089,-44.0,266.5270229249727,-93.47299,3.0,3.0,5.000305,9.44959889,9.4495941,51.33908454,51.3391209,242.0,4.058971068968123,4.0452231580840206,0.33379009516496017,-4.0452231580840206,-0.0881264710478884,-4.058014286745444,0.33379009516496017,275.1,-84.899994,8.57299599999999,-8.572977075027325,8.572996,1.3024976,1.3875398884669488,-0.08504228846694883,0.08504228846694883,4.0,1495545528000,2.3478897,49104.914,19394.191,66.736885,19377.91,794.5206,45112.727
1495545529.164,GO_12700_10,-0.15083313,-1.687912,9.540894,-0.8379549,0.1750802,0.015807802,0.6482239,-0.19332886,9.783142,0.092681885,-0.21409607,0.045806885,-0.30252075,-0.07350159,0.019165039,0.026626593,0.006378174,0.007446289,0.54377747,0.34640503,-1.4146729,107.14874,20.741272,-180.74341,100.125,6.893921,-135.12878,7.0236206,13.847351,-45.614624,32767.0,994.29,9.1552734E-5,-0.03753662,0.37139893,0.92770386,0.0,316.0,318.347883,-41.65213,51.820859999999996,51.820860075027326,51.82086,-44.0,266.5270229249727,-93.47299,1.0,3.0,5.000305,9.44958195,9.44957331,51.33908855,51.33912011,241.0,3.562446258896613,3.511200300118033,0.6020764461769413,-3.511200300118033,-0.3882700245924646,-3.541224362080577,0.6020764461769413,275.6,-84.399994,9.07299599999999,-9.072977075027325,9.072996,1.2734599,1.3875398884669488,-0.11407998846694878,0.11407998846694878,4.0,1495545529000,2.347883,49104.95,19394.203,66.736885,19377.922,794.51886,45112.758
1495545530.155,GO_12700_10,1.2665253,-1.1611786,12.059586,-1.2103876,0.09546901,-0.1046387,0.70718384,0.036499023,9.780899,-0.55285645,0.017044067,0.34727478,-0.98109436,-0.029815674,0.48042297,0.026626593,0.006378174,0.007446289,0.6009369,-1.2503662,2.137268,107.836914,17.630005,-181.07452,100.125,6.893921,-135.12878,7.368469,11.427307,-46.609497,32767.0,994.26,0.010681152,-0.034301758,0.35836792,0.9328766,0.0,318.0,320.347883,-39.65213,53.820859999999996,53.820860075027326,53.82086,-42.0,266.5270229249727,-93.47299,-1.0,4.0,5.000305,9.44955945,9.44955361,51.33909083,51.33911936,241.0,3.20008062483004,3.174098365229011,0.40695905890864814,-3.174098365229011,-0.213931858894926,-3.1929217446606883,0.40695905890864814,270.9,-89.100006,4.372984000000002,-4.372977075027279,4.372984,1.3421253,1.3875398884669488,-0.04541458846694879,0.04541458846694879,4.0,1495545530000,2.347883,49104.95,19394.203,66.736885,19377.922,794.51886,45112.758
1495545531.119,GO_12700_10,1.2090607,0.03590393,10.474625,-0.83630323,-0.0034050837,-0.114919014,0.8270416,0.30944824,9.766693,0.23008728,0.2790985,0.19494629,0.25671387,0.28547668,0.20239258,0.026626593,0.006378174,0.007446289,0.38201904,-0.27352905,0.7079315,107.49359,17.97638,-179.74854,100.125,6.893921,-135.12878,7.368469,11.0824585,-44.61975,32767.0,994.29,0.029129028,-0.034866333,0.343338,0.93811035,0.0,319.0,321.3478754,-38.65213,54.820859999999996,54.82085247502732,54.82086,-41.0,266.5270229249727,-93.47299,-1.0,4.0,5.000305,9.44954263,9.44953445,51.33909082,51.33911863,241.0,3.1460656249036623,3.0939949402987112,0.5700214223276877,-3.0939949402987112,-0.38154724219587977,-3.1228433861593548,0.5700214223276877,270.8,-89.20001,4.27297999999999,-4.272977075027313,4.27298,1.3861096,1.3875398884669488,-0.0014302884669488147,0.0014302884669488147,3.0,1495545531000,2.3478754,49104.95,19394.197,66.73689,19377.916,794.51605,45112.76
1495545532.183,GO_12700_10,1.371872,-0.533905,10.350128,-0.8642784,0.051092636,-0.13177824,1.0158844,0.2247467,9.751282,0.19281006,0.16618347,-0.078811646,0.27375793,0.33128357,0.06817627,0.026626593,0.006378174,0.007446289,0.77316284,0.4052124,-0.5931549,106.28662,18.493652,-180.24597,100.125,6.893921,-135.12878,6.161499,11.599731,-45.117188,32767.0,994.27,0.028274536,-0.04498291,0.33647156,0.94018555,0.0,320.0,322.3478677,-37.65213,55.820859999999996,55.8208447750273,55.82086,-40.0,266.5270229249727,-93.47299,-1.0,5.0,5.000305,9.44952188,9.44951331,51.33908435,51.33911783,240.0,3.772380045725039,3.7248094367517735,0.5971985667333422,-3.7248094367517735,-0.3704611375848238,-3.754145710246578,0.5971985667333422,270.7,-89.29999,4.173000000000002,-4.1729770750272905,4.173,1.1742657,1.3875398884669488,-0.21327418846694868,0.21327418846694868,3.0,1495545532000,2.3478677,49104.965,19394.205,66.73689,19377.924,794.51373,45112.773
1495545533.142,GO_12700_10,1.2952576,0.4524994,8.214493,-0.7280701,-0.054359607,-0.15639192,0.91786194,-0.31558228,9.758453,-0.17042542,0.18110657,-0.1374054,-0.11824036,0.18321228,-0.12889099,0.026626593,0.006378174,0.007446289,0.34550476,0.7598572,-0.84155273,108.00934,21.26007,-180.90973,100.125,6.893921,-135.12878,7.8842163,14.36615,-45.780945,32767.0,994.27,0.0012207031,-0.05000305,0.3314209,0.9421387,0.0,321.0,323.3478677,-36.65213,56.820859999999996,56.8208447750273,56.82086,-39.0,266.5270229249727,-93.47299,1.0,5.0,5.000305,9.44950515,9.44949425,51.33908246,51.33911711,240.0,3.929095168832803,3.8549775104139505,0.7595641358256191,-3.8549775104139505,-0.5246432270308249,-3.893910472335046,0.7595641358256191,270.7,-89.29999,4.173000000000002,-4.1729770750272905,4.173,1.4000357,1.3875398884669488,0.012495811533051349,0.012495811533051349,3.0,1495545533000,2.3478677,49104.965,19394.205,66.73689,19377.924,794.51373,45112.773
1495545534.139,GO_12700_20,1.1611786,-0.32321167,10.278305,-0.8311641,0.031237071,-0.112496756,1.056427,-0.23327637,9.746643,-0.3600464,0.06817627,0.04901123,-0.3334198,0.07455444,0.05645752,0.026626593,0.006378174,0.007446289,0.10473633,-0.089920044,0.531662,106.28662,18.840027,-182.89948,100.125,6.893921,-135.12878,6.161499,11.946106,-47.77069,32767.0,994.3,0.0067443848,-0.054840088,0.33273315,0.941391,0.0,320.0,322.3478627,-37.65213,55.820859999999996,55.82083977502731,55.82086,-40.0,266.5270229249727,-93.47299,1.0,6.0,5.000305,9.44947891,9.44947473,51.3390803,51.33911636,239.0,4.022407176216346,4.011846721626348,0.2912824082243461,-4.011846721626348,-0.047718720518908936,-4.022124125742154,0.2912824082243461,262.7,-97.29999,3.826999999999998,3.8270229249727095,3.827,1.4800338,1.3229263520603212,0.1571074479396788,0.1571074479396788,3.0,1495545534000,2.3478627,49104.957,19394.205,66.736885,19377.924,794.512,45112.766
1495545535.175,GO_12700_20,1.4389038,-1.6160736,11.034866,-1.1848482,0.144214,-0.12966453,0.9323883,-0.06732178,9.761902,0.15019226,0.030899048,-0.1374054,0.17681885,0.03727722,-0.1299591,0.026626593,0.006378174,0.007446289,0.611557,-1.5610046,1.5011597,106.1142,18.667603,-183.06427,100.125,6.893921,-135.12878,5.9890747,11.773682,-47.935486,32767.0,994.3,0.009963989,-0.04576111,0.37503052,0.92581177,0.0,315.0,317.347857,-42.65213,50.820859999999996,50.82083407502728,50.82086,-45.0,266.5270229249727,-93.47299,0.0,5.0,5.000305,9.44944784,9.4494551,51.33908037,51.33911562,240.0,3.954227528630376,3.9217303646352395,0.5059115473638539,-3.9217303646352395,0.7425521243909157,-3.8838810343805172,-0.5059115473638539,281.2,-78.79999,14.673000000000002,-14.67297707502729,14.673,1.4534441,1.3229263520603212,0.13051774793967885,0.13051774793967885,3.0,1495545535000,2.347857,49104.977,19394.21,66.73689,19377.93,794.5104,45112.785
1495545536.127,GO_12700_20,1.5346832,-1.1324463,11.896774,-1.2547152,0.09412811,-0.12829144,0.8644562,0.4159851,9.759506,0.15232849,-0.24604797,-0.20344543,0.17895508,-0.2396698,-0.19599915,0.026626593,0.006378174,0.007446289,0.6702118,-1.5484467,2.137268,106.63147,15.382385,-180.90973,100.125,6.893921,-135.12878,6.5063477,8.488464,-45.780945,32767.0,994.31,0.03614807,-0.03303528,0.37236023,0.92678833,0.0,316.0,318.3478482,-41.65216,51.820829999999994,51.82082527502729,51.82083,-44.0,266.5270229249727,-93.47299,-2.0,5.0,5.000305,9.44943157,9.44943706,51.33908288,51.33911493,240.0,3.5861795340752196,3.565715126764722,0.3825694559786008,-3.565715126764722,0.5978699427644061,-3.535991414783894,-0.3825694559786008,270.7,-89.29999,4.173000000000002,-4.1729770750272905,4.173,1.1363539,1.3229263520603212,-0.18657245206032114,0.18657245206032114,3.0,1495545536000,2.3478482,49104.953,19394.209,66.736885,19377.928,794.5073,45112.76
